,frame,det_id,track_id,tag_id,video_name,cx,cy,angle,virtual,tag_hamming,tag_dm,tag_cx,tag_cy,score,bbox_x,bbox_y,bbox_width,bbox_height,bbox_confidence,head_x,head_y,head_conf,head_visibility,neck_x,neck_y,neck_conf,neck_visibility,thorax_x,thorax_y,thorax_conf,thorax_visibility,waist_x,waist_y,waist_conf,waist_visibility,tail_x,tail_y,tail_conf,tail_visibility,waist_src,angle_src,vx,vy,cost,pcx,pcy,pa,pvx,pvy,tag_goodness,tag_p0x,tag_p0y,tag_p1x,tag_p1y,tag_p2x,tag_p2y,tag_p3x,tag_p3y,tag_H,tag_dx,tag_dy,tag_ntags,timestamp,track_shape,track_event,track_startframe,track_startx,track_starty,track_starta,track_endframe,track_endx,track_endy,track_enda,track_length,track_starttime,track_endtime,track_tagid,track_hastag,track_dm,track_ntagidunique,track_ntagid
15034,22433,1,594,,116_02_R_190820130000.cfr.mp4,829.2283630371094,1489.8416748046875,-86.51522841492199,False,,,,,0.2268539786338806,845.6151733398438,1371.63037109375,188.2081298828125,136.7391357421875,0.5398846864700317,839.3323974609375,1323.91845703125,0.9887065887451172,2.0,832.198974609375,1390.434814453125,0.9783644080162048,2.0,832.5963745117188,1434.533935546875,0.7076588273048401,2.0,829.2283630371094,1489.8416748046875,0.2268539786338806,1.0,,,0.0057291137054562,0.0,"head,thorax","head,waist",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,2019-08-20 13:18:41.650,inside_outside,exit,22433.0,829.2283630371094,1489.8416748046875,-86.51522841492199,22460.0,1054.144775390625,14.42494773864746,-96.52968784647632,28.0,2019-08-20 13:18:41.650,2019-08-20 13:18:43.000,761,True,52.09,1.0,4.0
15035,22434,1,594,,116_02_R_190820130000.cfr.mp4,858.900634765625,1365.91748046875,-81.35504234189892,False,,,,,0.9877646565437316,859.995361328125,1297.3466796875,182.74151611328125,285.3067626953125,0.8439405560493469,888.1288452148438,1173.67529296875,0.9956982135772704,2.0,875.77294921875,1236.05712890625,0.9945029020309448,2.0,868.3428955078125,1291.3111572265625,0.9992089867591858,2.0,858.900634765625,1365.91748046875,0.9877646565437316,2.0,,,0.0011859798105433,0.0,waist,"head,waist",29.672271728515625,-123.9241943359375,0.2166880608607143,829.2283630371094,1489.8416748046875,-86.51522841492199,0.0,0.0,,,,,,,,,,,,,,2019-08-20 13:18:41.700,inside_outside,exit,22433.0,829.2283630371094,1489.8416748046875,-86.51522841492199,22460.0,1054.144775390625,14.42494773864746,-96.52968784647632,28.0,2019-08-20 13:18:41.650,2019-08-20 13:18:43.000,761,True,52.09,1.0,4.0
15036,22435,1,594,,116_02_R_190820130000.cfr.mp4,879.1654052734375,1302.43994140625,-84.53077086016096,False,,,,,0.9946134686470032,877.208740234375,1263.02685546875,179.57012939453125,353.9462890625,0.8384361267089844,898.10693359375,1104.611083984375,0.998042106628418,2.0,887.696533203125,1163.7376708984375,0.996634304523468,2.0,881.518310546875,1220.5406494140625,0.999674916267395,2.0,879.1654052734375,1302.43994140625,0.9946134686470032,2.0,,,0.0009132902487181,0.0,waist,"head,waist",35.10090637207031,-125.43963623046876,0.0280821181127515,873.7367706298828,1303.9553833007812,-81.35504234189892,29.672271728515625,-123.9241943359375,,,,,,,,,,,,,,2019-08-20 13:18:41.750,inside_outside,exit,22433.0,829.2283630371094,1489.8416748046875,-86.51522841492199,22460.0,1054.144775390625,14.42494773864746,-96.52968784647632,28.0,2019-08-20 13:18:41.650,2019-08-20 13:18:43.000,761,True,52.09,1.0,4.0
15037,22436,1,594,,116_02_R_190820130000.cfr.mp4,895.8629150390625,1232.207275390625,-73.40567605573248,False,,,,,0.9964058995246888,892.0750122070312,1230.2408447265625,208.9388427734375,406.58642578125,0.874687910079956,944.1060791015624,1045.832763671875,0.9965949654579164,2.0,929.70458984375,1105.99267578125,0.9949615001678468,2.0,913.8029174804688,1160.9425048828125,0.999232292175293,2.0,895.8629150390625,1232.207275390625,0.9964058995246888,2.0,829.3197021484375,1431.015380859375,0.516298770904541,2.0,waist,"head,tail",34.24796295166016,-132.95248413085938,0.0935616813218967,896.7158584594727,1239.7201232910156,-84.53077086016096,35.10090637207031,-125.43963623046876,,,,,,,,,,,,,,2019-08-20 13:18:41.800,inside_outside,exit,22433.0,829.2283630371094,1489.8416748046875,-86.51522841492199,22460.0,1054.144775390625,14.42494773864746,-96.52968784647632,28.0,2019-08-20 13:18:41.650,2019-08-20 13:18:43.000,761,True,52.09,1.0,4.0
15038,22437,1,594,,116_02_R_190820130000.cfr.mp4,904.4581909179688,1165.2593994140625,-72.58782260758403,False,,,,,0.9975973963737488,900.973876953125,1173.5257568359375,219.36016845703125,416.143798828125,0.8747655749320984,960.6486206054688,978.999755859375,0.9974935054779052,2.0,943.0521240234376,1042.0640869140625,0.9955463409423828,2.0,924.6812744140624,1098.7470703125,0.9992107152938844,2.0,904.4581909179688,1165.2593994140625,0.9975973963737488,2.0,839.5615234375,1365.1015625,0.9834218621253968,2.0,waist,"head,tail",25.719257354736328,-133.4241180419922,0.0157835501807823,912.9868965148926,1165.7310333251953,-73.40567605573248,34.24796295166016,-132.95248413085938,,,,,,,,,,,,,,2019-08-20 13:18:41.850,inside_outside,exit,22433.0,829.2283630371094,1489.8416748046875,-86.51522841492199,22460.0,1054.144775390625,14.42494773864746,-96.52968784647632,28.0,2019-08-20 13:18:41.650,2019-08-20 13:18:43.000,761,True,52.09,1.0,4.0
15039,22438,1,594,,116_02_R_190820130000.cfr.mp4,956.1107177734376,1086.40966796875,-80.27026636167345,False,,,,,0.997912585735321,946.791259765625,1092.9498291015625,200.11767578125,424.7688598632813,0.8822392821311951,974.59765625,892.8510131835938,0.9910759925842284,2.0,977.7137451171876,955.2511596679688,0.991769790649414,2.0,971.7335815429688,1013.1820678710938,0.9987003803253174,2.0,956.1107177734376,1086.40966796875,0.997912585735321,2.0,905.3404541015624,1296.7601318359375,0.9873786568641664,2.0,waist,"head,tail",64.51215553283703,-145.5617904663086,0.0932098974210177,917.3178195953368,1098.5473403930664,-72.58782260758403,25.719257354736328,-133.4241180419922,,,,,,,,,,,,,,2019-08-20 13:18:41.900,inside_outside,exit,22433.0,829.2283630371094,1489.8416748046875,-86.51522841492199,22460.0,1054.144775390625,14.42494773864746,-96.52968784647632,28.0,2019-08-20 13:18:41.650,2019-08-20 13:18:43.000,761,True,52.09,1.0,4.0
15040,22439,1,594,761.0,116_02_R_190820130000.cfr.mp4,965.743408203125,1053.103515625,-74.65407481097519,False,0.0,51.32,981.83,999.04,0.997231423854828,957.077880859375,1067.9461669921875,215.57421875,429.781982421875,0.8708814382553101,1006.9097900390624,860.6798095703125,0.9928667545318604,2.0,1000.945556640625,922.1867065429688,0.9912079572677612,2.0,987.9481201171876,981.281982421875,0.9984276294708252,2.0,965.743408203125,1053.103515625,0.997231423854828,2.0,894.7491455078125,1269.3826904296875,0.990916907787323,2.0,waist,"head,tail",41.88876819610584,-106.0870475769043,0.0891100002045802,988.3667955398562,1013.6287727355956,-80.27026636167345,64.51215553283703,-145.5617904663086,0.0,965.547,967.497,1014.545,981.581,998.86,1032.007,949.895,1016.079,"[[     22.883,    -8.3162,     981.83], [      5.482,     24.139,     999.04], [  -0.017066,  -0.005116,          1]]",888.0,881.0,1.0,2019-08-20 13:18:41.950,inside_outside,exit,22433.0,829.2283630371094,1489.8416748046875,-86.51522841492199,22460.0,1054.144775390625,14.42494773864746,-96.52968784647632,28.0,2019-08-20 13:18:41.650,2019-08-20 13:18:43.000,761,True,52.09,1.0,4.0
15041,22440,1,594,,116_02_R_190820130000.cfr.mp4,971.8563232421876,1041.1019287109375,-73.29042608635295,False,,,,,0.9976454377174376,967.9259033203124,1055.4700927734375,217.4443359375,426.533447265625,0.87818843126297,1022.0973510742188,849.2653198242188,0.993605375289917,2.0,1010.4830322265624,910.2694091796876,0.9929270148277284,2.0,994.4049072265624,969.3695068359376,0.9987539052963256,2.0,971.8563232421876,1041.1019287109375,0.9976454377174376,2.0,899.6166381835938,1257.26708984375,0.9931967258453368,2.0,waist,"head,tail",27.05729913711548,-65.04511070251465,0.0736150177717621,986.687792301178,1000.059991836548,-74.65407481097519,41.88876819610584,-106.0870475769043,,,,,,,,,,,,,,2019-08-20 13:18:42.000,inside_outside,exit,22433.0,829.2283630371094,1489.8416748046875,-86.51522841492199,22460.0,1054.144775390625,14.42494773864746,-96.52968784647632,28.0,2019-08-20 13:18:41.650,2019-08-20 13:18:43.000,761,True,52.09,1.0,4.0
15042,22441,1,594,761.0,116_02_R_190820130000.cfr.mp4,972.5574951171876,1005.732177734375,-66.62115910536369,False,0.0,47.83,994.51,941.57,0.99789160490036,976.4872436523438,1020.3215942382812,266.1839599609375,438.0828857421875,0.8971696496009827,1061.29296875,819.5037841796875,0.9977498650550842,2.0,1029.7415771484375,877.2069091796875,0.9965180158615112,2.0,1000.778076171875,933.9638061523438,0.9993657469749452,2.0,972.5574951171876,1005.732177734375,0.99789160490036,2.0,887.2850952148438,1222.02001953125,0.978777289390564,2.0,waist,"head,tail",14.22982144355774,-67.89230632781982,0.0597361968830997,985.3849728107454,1008.5793733596802,-73.29042608635295,27.05729913711548,-65.04511070251465,0.0,984.34,906.977,1029.645,930.849,1005.018,977.328,959.956,952.118,"[[     21.426,    -12.631,     994.51], [     10.928,     22.465,     941.57], [  -0.012441,  -0.004046,          1]]",901.0,834.0,1.0,2019-08-20 13:18:42.050,inside_outside,exit,22433.0,829.2283630371094,1489.8416748046875,-86.51522841492199,22460.0,1054.144775390625,14.42494773864746,-96.52968784647632,28.0,2019-08-20 13:18:41.650,2019-08-20 13:18:43.000,761,True,52.09,1.0,4.0
15043,22442,1,594,,116_02_R_190820130000.cfr.mp4,983.20654296875,974.5699462890624,-65.49221849416392,False,,,,,0.9975807666778564,984.1541137695312,990.3447265625,270.7894287109375,437.6323852539063,0.9081823825836182,1074.083740234375,791.9854736328125,0.998528242111206,2.0,1041.943359375,849.4899291992188,0.9962961077690125,2.0,1013.13720703125,905.5506591796876,0.9992708563804626,2.0,983.20654296875,974.5699462890624,0.9975807666778564,2.0,890.949462890625,1193.6923828125,0.9899711012840272,2.0,waist,"head,tail",17.763958573341256,-65.10838460922253,0.0120304033803474,979.6724058389664,971.7860245704652,-66.62115910536369,14.22982144355774,-67.89230632781982,,,,,,,,,,,,,,2019-08-20 13:18:42.100,inside_outside,exit,22433.0,829.2283630371094,1489.8416748046875,-86.51522841492199,22460.0,1054.144775390625,14.42494773864746,-96.52968784647632,28.0,2019-08-20 13:18:41.650,2019-08-20 13:18:43.000,761,True,52.09,1.0,4.0
