,frame,det_id,track_id,tag_id,video_name,cx,cy,angle,virtual,tag_hamming,tag_dm,tag_cx,tag_cy,score,bbox_x,bbox_y,bbox_width,bbox_height,bbox_confidence,head_x,head_y,head_conf,head_visibility,neck_x,neck_y,neck_conf,neck_visibility,thorax_x,thorax_y,thorax_conf,thorax_visibility,waist_x,waist_y,waist_conf,waist_visibility,tail_x,tail_y,tail_conf,tail_visibility,waist_src,angle_src,vx,vy,cost,pcx,pcy,pa,pvx,pvy,tag_goodness,tag_p0x,tag_p0y,tag_p1x,tag_p1y,tag_p2x,tag_p2y,tag_p3x,tag_p3y,tag_H,tag_dx,tag_dy,tag_ntags,timestamp,track_shape,track_event,track_startframe,track_startx,track_starty,track_starta,track_endframe,track_endx,track_endy,track_enda,track_length,track_starttime,track_endtime,track_tagid,track_hastag,track_dm,track_ntagidunique,track_ntagid
87339,10497,7,3018,,194_02_R_190823175711.cfr.mp4,1567.9447021484375,-3.167686462402329,94.55940657403043,False,,,,,0.3695274472236634,1572.40673828125,112.1037139892578,215.8656005859375,224.2074279785156,0.7065504789352417,1550.27392578125,218.4231872558593,0.9841369390487672,2.0,1553.26416015625,135.7569580078125,0.960574984550476,2.0,1562.054443359375,70.69593811035156,0.9439247250556946,2.0,1567.9447021484375,-3.167686462402329,0.3695274472236634,1.0,,,0.0118199158459901,0.0,"head,thorax","head,waist",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,2019-08-23 18:05:55.850,outside_inside,unknown,10497.0,1567.9447021484375,-3.167686462402329,94.55940657403043,10585.0,1069.438232421875,1390.418212890625,100.38865040648442,89.0,2019-08-23 18:05:55.850,2019-08-23 18:06:00.250,144,True,63.52,1.0,38.0
87346,10498,9,3018,,194_02_R_190823175711.cfr.mp4,1590.6072998046875,41.16143798828125,109.04919342431396,False,,,,,0.868287205696106,1608.61767578125,141.71163940429688,354.47802734375,283.4232788085937,0.5613498687744141,1509.841064453125,275.0710144042969,0.9858741760253906,2.0,1524.3831787109375,181.38096618652344,0.9762548208236694,2.0,1545.8841552734375,109.01988220214844,0.98259174823761,2.0,1590.6072998046875,41.16143798828125,0.868287205696106,2.0,,,0.0114249773323535,0.0,waist,"head,waist",22.66259765625,44.32912445068358,0.1465104535638961,1567.9447021484375,-3.167686462402329,94.55940657403043,0.0,0.0,,,,,,,,,,,,,,2019-08-23 18:05:55.900,outside_inside,unknown,10497.0,1567.9447021484375,-3.167686462402329,94.55940657403043,10585.0,1069.438232421875,1390.418212890625,100.38865040648442,89.0,2019-08-23 18:05:55.850,2019-08-23 18:06:00.250,144,True,63.52,1.0,38.0
87354,10499,8,3018,,194_02_R_190823175711.cfr.mp4,1564.3328857421875,46.376068115234375,96.97399904513904,False,,,,,0.8482059240341187,1560.7340087890625,139.73126220703125,205.89794921875,279.4625244140625,0.7413023710250854,1536.677001953125,272.4633178710937,0.9891425967216492,2.0,1538.248779296875,192.03387451171875,0.9764336347579956,2.0,1546.0115966796875,123.50084686279295,0.9873576164245604,2.0,1564.3328857421875,46.376068115234375,0.8482059240341187,2.0,,,0.0072081084363162,0.0,waist,"head,waist",-14.943115234375,27.379192352294915,0.1218690989742175,1601.9385986328125,63.32600021362304,109.04919342431396,22.66259765625,44.32912445068358,,,,,,,,,,,,,,2019-08-23 18:05:55.950,outside_inside,unknown,10497.0,1567.9447021484375,-3.167686462402329,94.55940657403043,10585.0,1069.438232421875,1390.418212890625,100.38865040648442,89.0,2019-08-23 18:05:55.850,2019-08-23 18:06:00.250,144,True,63.52,1.0,38.0
87361,10500,7,3018,,194_02_R_190823175711.cfr.mp4,1576.28125,79.64418029785156,99.19009504035792,False,,,,,0.9579076170921326,1578.835205078125,159.8024139404297,230.1822509765625,319.6048278808594,0.7546586990356445,1540.117431640625,303.1711730957031,0.9946975708007812,2.0,1538.786865234375,237.52960205078125,0.9887470602989196,2.0,1551.830078125,169.9630584716797,0.9969035983085632,2.0,1576.28125,79.64418029785156,0.9579076170921326,2.0,,,0.002628086367622,0.0,waist,"head,waist",4.476806640625,46.95770835876464,0.0495319395033628,1556.861328125,60.06566429138184,96.97399904513904,-14.943115234375,27.379192352294915,,,,,,,,,,,,,,2019-08-23 18:05:56.000,outside_inside,unknown,10497.0,1567.9447021484375,-3.167686462402329,94.55940657403043,10585.0,1069.438232421875,1390.418212890625,100.38865040648442,89.0,2019-08-23 18:05:55.850,2019-08-23 18:06:00.250,144,True,63.52,1.0,38.0
87368,10501,7,3018,,194_02_R_190823175711.cfr.mp4,1587.9638671875,141.0020751953125,93.35062679383844,False,,,,,0.9471734762191772,1593.2587890625,191.1856689453125,191.8026123046875,382.371337890625,0.7398719787597656,1574.556640625,370.0044860839844,0.9966721534729004,2.0,1574.06787109375,291.9776611328125,0.9921911358833312,2.0,1577.54541015625,224.23046875,0.9962531328201294,2.0,1587.9638671875,141.0020751953125,0.9471734762191772,2.0,,,0.0258247945457696,0.0,waist,"head,waist",13.9210205078125,84.83674907684326,0.0812489254004795,1578.5196533203125,103.12303447723389,99.19009504035792,4.476806640625,46.95770835876464,,,,,,,,,,,,,,2019-08-23 18:05:56.050,outside_inside,unknown,10497.0,1567.9447021484375,-3.167686462402329,94.55940657403043,10585.0,1069.438232421875,1390.418212890625,100.38865040648442,89.0,2019-08-23 18:05:55.850,2019-08-23 18:06:00.250,144,True,63.52,1.0,38.0
87375,10502,7,3018,,194_02_R_190823175711.cfr.mp4,1580.3935546875,270.2724304199219,95.98955189256704,False,,,,,0.981877326965332,1578.32470703125,271.6858825683594,187.8096923828125,431.5812377929688,0.7525249719619751,1559.37109375,470.6392517089844,0.996247947216034,2.0,1565.6781005859375,411.5028991699219,0.9919611811637878,2.0,1575.5791015625,352.0670166015625,0.9980465173721312,2.0,1580.3935546875,270.2724304199219,0.981877326965332,2.0,,,0.148243710398674,0.0,waist,"head,waist",-0.60980224609375,171.688729763031,0.1484036303551985,1594.9243774414062,183.42044973373413,93.35062679383844,13.9210205078125,84.83674907684326,,,,,,,,,,,,,,2019-08-23 18:05:56.100,outside_inside,unknown,10497.0,1567.9447021484375,-3.167686462402329,94.55940657403043,10585.0,1069.438232421875,1390.418212890625,100.38865040648442,89.0,2019-08-23 18:05:55.850,2019-08-23 18:06:00.250,144,True,63.52,1.0,38.0
87383,10503,6,3018,,194_02_R_190823175711.cfr.mp4,1572.746826171875,341.67529296875,100.66390467309976,False,,,,,0.9883413910865784,1566.6839599609375,347.8722839355469,196.125,410.50885009765625,0.8256573677062988,1536.797607421875,532.59033203125,0.9932926893234252,2.0,1541.94775390625,473.7392272949219,0.9899381399154664,2.0,1555.729736328125,416.8324890136719,0.9975764155387878,2.0,1572.746826171875,341.67529296875,0.9883413910865784,2.0,,,0.3862244486808777,0.0,waist,"head,waist",-7.951629638671875,157.24722743034363,0.047396049032748,1580.0886535644531,356.1167953014374,95.98955189256704,-0.60980224609375,171.688729763031,,,,,,,,,,,,,,2019-08-23 18:05:56.150,outside_inside,unknown,10497.0,1567.9447021484375,-3.167686462402329,94.55940657403043,10585.0,1069.438232421875,1390.418212890625,100.38865040648442,89.0,2019-08-23 18:05:55.850,2019-08-23 18:06:00.250,144,True,63.52,1.0,38.0
87390,10504,6,3018,,194_02_R_190823175711.cfr.mp4,1575.0634765625,402.3714599609375,98.68701005502312,False,,,,,0.9927927255630492,1568.41845703125,395.3735961914063,193.3878173828125,455.590576171875,0.813838541507721,1539.5511474609375,592.058837890625,0.9937251210212708,2.0,1546.48974609375,528.0948486328125,0.9891387820243835,2.0,1559.798095703125,471.2868347167969,0.9976321458816528,2.0,1575.0634765625,402.3714599609375,0.9927927255630492,2.0,1601.198974609375,188.5767059326172,0.9467273950576782,2.0,waist,"head,tail",-1.6591644287109375,139.3197807073593,0.035695131659129,1568.771011352539,420.2989066839218,100.66390467309976,-7.951629638671875,157.24722743034363,,,,,,,,,,,,,,2019-08-23 18:05:56.200,outside_inside,unknown,10497.0,1567.9447021484375,-3.167686462402329,94.55940657403043,10585.0,1069.438232421875,1390.418212890625,100.38865040648442,89.0,2019-08-23 18:05:55.850,2019-08-23 18:06:00.250,144,True,63.52,1.0,38.0
87397,10505,6,3018,,194_02_R_190823175711.cfr.mp4,1561.0418701171875,501.13134765625,94.92442239540269,False,,,,,0.9953792095184326,1558.169921875,475.781005859375,192.9658203125,456.1157531738281,0.8484428524971008,1541.43212890625,684.1039428710938,0.9920055270195008,2.0,1543.7928466796875,626.266845703125,0.985983431339264,2.0,1552.5107421875,571.6658935546875,0.9972323775291444,2.0,1561.0418701171875,501.13134765625,0.9953792095184326,2.0,1578.298095703125,256.22418212890625,0.9945477843284608,2.0,waist,"head,tail",-14.851188659667969,168.41977804899216,0.0617963949865783,1574.2338943481443,472.0313503146172,98.68701005502312,-1.6591644287109375,139.3197807073593,,,,,,,,,,,,,,2019-08-23 18:05:56.250,outside_inside,unknown,10497.0,1567.9447021484375,-3.167686462402329,94.55940657403043,10585.0,1069.438232421875,1390.418212890625,100.38865040648442,89.0,2019-08-23 18:05:55.850,2019-08-23 18:06:00.250,144,True,63.52,1.0,38.0
87405,10506,5,3018,,194_02_R_190823175711.cfr.mp4,1561.77490234375,588.1280517578125,92.82529582985666,False,,,,,0.9950065612792968,1559.4359130859375,565.3975219726562,187.845703125,459.7907409667969,0.8545058369636536,1544.5584716796875,774.8685302734375,0.9915251135826112,2.0,1548.863525390625,714.8312377929688,0.9845861196517944,2.0,1557.0872802734375,659.059326171875,0.9967473745346068,2.0,1561.77490234375,588.1280517578125,0.9950065612792968,2.0,1565.920654296875,342.0038757324219,0.9960339665412904,2.0,waist,"head,tail",-6.692562103271484,171.20659312605858,0.0226377164395461,1553.6162757873535,585.3412366807461,94.92442239540269,-14.851188659667969,168.41977804899216,,,,,,,,,,,,,,2019-08-23 18:05:56.300,outside_inside,unknown,10497.0,1567.9447021484375,-3.167686462402329,94.55940657403043,10585.0,1069.438232421875,1390.418212890625,100.38865040648442,89.0,2019-08-23 18:05:55.850,2019-08-23 18:06:00.250,144,True,63.52,1.0,38.0
