,frame,det_id,track_id,tag_id,video_name,cx,cy,angle,virtual,tag_hamming,tag_dm,tag_cx,tag_cy,score,bbox_x,bbox_y,bbox_width,bbox_height,bbox_confidence,head_x,head_y,head_conf,head_visibility,neck_x,neck_y,neck_conf,neck_visibility,thorax_x,thorax_y,thorax_conf,thorax_visibility,waist_x,waist_y,waist_conf,waist_visibility,tail_x,tail_y,tail_conf,tail_visibility,waist_src,angle_src,vx,vy,cost,pcx,pcy,pa,pvx,pvy,tag_goodness,tag_p0x,tag_p0y,tag_p1x,tag_p1y,tag_p2x,tag_p2y,tag_p3x,tag_p3y,tag_H,tag_dx,tag_dy,tag_ntags,timestamp,track_shape,track_event,track_startframe,track_startx,track_starty,track_starta,track_endframe,track_endx,track_endy,track_enda,track_length,track_starttime,track_endtime,track_tagid,track_hastag,track_dm,track_ntagidunique,track_ntagid
83885,15489,9,2192,,183_02_R_190823070000.cfr.mp4,1386.1070556640625,1492.78564453125,-93.32606873386749,False,,,,,0.2770157098770142,1395.828857421875,1363.5185546875,217.5350341796875,152.962890625,0.5628203749656677,1375.113037109375,1303.6124267578125,0.990347981452942,2.0,1374.696044921875,1377.706298828125,0.9828452467918396,2.0,1382.4423828125,1429.7279052734375,0.7918088436126709,2.0,1386.1070556640625,1492.78564453125,0.2770157098770142,1.0,,,0.0048735234886407,0.0,"head,thorax","head,waist",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,2019-08-23 07:12:54.450,inside_outside,exit,15489.0,1386.1070556640625,1492.78564453125,-93.32606873386749,15523.0,1195.74853515625,5.161885738372803,-123.04203993614686,35.0,2019-08-23 07:12:54.450,2019-08-23 07:12:56.150,921,True,38.94,1.0,5.0
83893,15490,9,2192,,183_02_R_190823070000.cfr.mp4,1371.692626953125,1484.2595825195312,-101.6247382184746,False,,,,,0.3573787331581117,1366.9970703125,1352.4727783203125,232.3505859375,175.054443359375,0.6194632649421692,1330.7890625,1285.4288330078125,0.989232897758484,2.0,1346.189208984375,1364.6043701171875,0.9565824270248412,2.0,1358.05810546875,1417.982666015625,0.925375521183014,2.0,1371.692626953125,1484.2595825195312,0.3573787331581117,1.0,,,0.0109721822664141,0.0,"head,thorax","head,waist",-14.4144287109375,-8.52606201171875,0.0745759748485302,1386.1070556640625,1492.78564453125,-93.32606873386749,0.0,0.0,,,,,,,,,,,,,,2019-08-23 07:12:54.500,inside_outside,exit,15489.0,1386.1070556640625,1492.78564453125,-93.32606873386749,15523.0,1195.74853515625,5.161885738372803,-123.04203993614686,35.0,2019-08-23 07:12:54.450,2019-08-23 07:12:56.150,921,True,38.94,1.0,5.0
83901,15491,8,2192,921.0,183_02_R_190823070000.cfr.mp4,1322.577392578125,1450.2091064453125,-97.98302520719102,False,0.0,30.4,1310.06,1373.01,0.3930192947387694,1347.604248046875,1341.3358154296875,254.3536376953125,197.328369140625,0.7085397839546204,1295.759765625,1258.980712890625,0.9954278469085692,2.0,1299.9156494140625,1331.5965576171875,0.9807968139648438,2.0,1313.63818359375,1386.46630859375,0.9868414402008056,2.0,1322.577392578125,1450.2091064453125,0.3930192947387694,1.0,,,0.001224523759447,0.0,"head,thorax","head,waist",-56.32244873046875,-38.313507080078125,0.0909078573042164,1364.4854125976562,1479.996551513672,-101.6247382184746,-14.4144287109375,-8.52606201171875,0.0,1275.023,1377.215,1305.137,1337.351,1345.484,1368.766,1315.005,1408.817,"[[     14.981,     19.724,     1310.1], [     -20.13,      15.43,       1373], [ -0.0017398, -0.0037252,          1]]",1214.0,1286.0,1.0,2019-08-23 07:12:54.550,inside_outside,exit,15489.0,1386.1070556640625,1492.78564453125,-93.32606873386749,15523.0,1195.74853515625,5.161885738372803,-123.04203993614686,35.0,2019-08-23 07:12:54.450,2019-08-23 07:12:56.150,921,True,38.94,1.0,5.0
83909,15492,7,2192,921.0,183_02_R_190823070000.cfr.mp4,1343.734130859375,1440.0,-111.23854848229276,False,0.0,38.94,1308.5,1368.44,0.6557734608650208,1334.3359375,1338.4241943359375,249.26513671875,203.151611328125,0.7836002707481384,1271.4320068359375,1253.96533203125,0.99400395154953,2.0,1292.88037109375,1324.1689453125,0.9847923517227172,2.0,1317.16162109375,1379.6669921875,0.9903196096420288,2.0,1343.734130859375,1440.0,0.6557734608650208,2.0,,,0.0043070069514214,0.0,waist,"head,waist",-7.004486083984375,-29.36585998535156,0.1384943266041258,1294.4161682128906,1431.0523529052734,-97.98302520719102,-56.32244873046875,-38.313507080078125,0.0,1273.099,1373.869,1302.049,1332.31,1343.919,1363.004,1314.864,1404.128,"[[     14.205,     21.171,     1308.5], [    -20.957,     15.491,     1368.4], [ -0.0032423,  0.0028672,          1]]",1217.0,1280.0,1.0,2019-08-23 07:12:54.600,inside_outside,exit,15489.0,1386.1070556640625,1492.78564453125,-93.32606873386749,15523.0,1195.74853515625,5.161885738372803,-123.04203993614686,35.0,2019-08-23 07:12:54.450,2019-08-23 07:12:56.150,921,True,38.94,1.0,5.0
83916,15493,5,2192,,183_02_R_190823070000.cfr.mp4,1306.4632568359375,1405.84765625,-111.82330577569236,False,,,,,0.9633797407150269,1307.330078125,1324.0244140625,278.7490234375,231.951171875,0.834161639213562,1235.307861328125,1228.1561279296875,0.997413456439972,2.0,1244.9254150390625,1289.4114990234375,0.9936096668243408,2.0,1264.2279052734375,1340.903076171875,0.998823583126068,2.0,1306.4632568359375,1405.84765625,0.9633797407150269,2.0,,,0.0010607275180518,0.0,waist,"head,waist",-40.77311706542969,-48.83527374267578,0.0651478454858109,1340.2318878173828,1425.3170700073242,-111.23854848229276,-7.004486083984375,-29.36585998535156,,,,,,,,,,,,,,2019-08-23 07:12:54.650,inside_outside,exit,15489.0,1386.1070556640625,1492.78564453125,-93.32606873386749,15523.0,1195.74853515625,5.161885738372803,-123.04203993614686,35.0,2019-08-23 07:12:54.450,2019-08-23 07:12:56.150,921,True,38.94,1.0,5.0
83923,15494,5,2192,921.0,183_02_R_190823070000.cfr.mp4,1288.20263671875,1389.0443115234375,-110.16674374586024,False,2.0,30.47,1243.98,1317.73,0.9774954915046692,1291.456298828125,1314.896728515625,273.2218017578125,250.20654296875,0.8334832787513733,1221.8046875,1208.2562255859375,0.9959942102432252,2.0,1222.499267578125,1274.6025390625,0.992919623851776,2.0,1241.208251953125,1327.814453125,0.9987996816635132,2.0,1288.20263671875,1389.0443115234375,0.9774954915046692,2.0,,,0.0044951802119612,0.0,waist,"head,waist",-38.64717864990234,-41.22098159790039,0.019083297160056,1286.0766983032229,1381.430019378662,-111.82330577569236,-40.77311706542969,-48.83527374267578,0.0,1210.24,1327.109,1234.038,1282.783,1277.783,1308.345,1254.641,1355.182,"[[     13.475,     20.214,       1244], [    -21.258,     11.805,     1317.7], [   0.016838,   -0.01764,          1]]",1141.0,1228.0,1.0,2019-08-23 07:12:54.700,inside_outside,exit,15489.0,1386.1070556640625,1492.78564453125,-93.32606873386749,15523.0,1195.74853515625,5.161885738372803,-123.04203993614686,35.0,2019-08-23 07:12:54.450,2019-08-23 07:12:56.150,921,True,38.94,1.0,5.0
83931,15495,4,2192,,183_02_R_190823070000.cfr.mp4,1303.3148193359375,1363.585693359375,-119.98357197505548,False,,,,,0.9907253384590148,1280.5833740234375,1307.275390625,250.532958984375,265.44921875,0.8454962372779846,1208.5965576171875,1199.420166015625,0.9952868223190308,2.0,1228.8375244140625,1257.1044921875,0.9937169551849364,2.0,1256.14892578125,1304.83544921875,0.9991783499717712,2.0,1303.3148193359375,1363.585693359375,0.9907253384590148,2.0,,,0.0094617959111928,0.0,waist,"head,waist",-4.211406707763672,-46.069108963012695,0.1002577184648181,1268.8790473937988,1368.4338207244873,-110.16674374586024,-38.64717864990234,-41.22098159790039,,,,,,,,,,,,,,2019-08-23 07:12:54.750,inside_outside,exit,15489.0,1386.1070556640625,1492.78564453125,-93.32606873386749,15523.0,1195.74853515625,5.161885738372803,-123.04203993614686,35.0,2019-08-23 07:12:54.450,2019-08-23 07:12:56.150,921,True,38.94,1.0,5.0
83939,15496,3,2192,,183_02_R_190823070000.cfr.mp4,1304.2333984375,1349.6683349609375,-119.6386383280274,False,,,,,0.991850197315216,1285.39013671875,1297.579833984375,262.2080078125,284.84033203125,0.8702267408370972,1208.56494140625,1181.5255126953125,0.996137797832489,2.0,1229.68408203125,1236.7103271484375,0.994785487651825,2.0,1256.703125,1285.4991455078125,0.9994223117828368,2.0,1304.2333984375,1349.6683349609375,0.991850197315216,2.0,,,0.0074195144698023,0.0,waist,"head,waist",-1.187124252319336,-36.95191287994385,0.0162655079256635,1301.2091159820557,1340.5511388778689,-119.98357197505548,-4.211406707763672,-46.069108963012695,,,,,,,,,,,,,,2019-08-23 07:12:54.800,inside_outside,exit,15489.0,1386.1070556640625,1492.78564453125,-93.32606873386749,15523.0,1195.74853515625,5.161885738372803,-123.04203993614686,35.0,2019-08-23 07:12:54.450,2019-08-23 07:12:56.150,921,True,38.94,1.0,5.0
83947,15497,2,2192,,183_02_R_190823070000.cfr.mp4,1300.4779052734375,1312.8651123046875,-121.589113846208,False,,,,,0.994921624660492,1277.7669677734375,1277.9390869140625,265.807861328125,324.121826171875,0.8917800784111023,1195.05224609375,1141.4251708984375,0.9929908514022828,2.0,1227.3656005859375,1201.3538818359375,0.9933828115463256,2.0,1257.09521484375,1248.7811279296875,0.9992302656173706,2.0,1300.4779052734375,1312.8651123046875,0.994921624660492,2.0,,,0.0075407829135656,0.0,waist,"head,waist",-4.349055290222168,-55.27917909622192,0.0349998160124659,1303.6398363113403,1331.1923785209656,-119.6386383280274,-1.187124252319336,-36.95191287994385,,,,,,,,,,,,,,2019-08-23 07:12:54.850,inside_outside,exit,15489.0,1386.1070556640625,1492.78564453125,-93.32606873386749,15523.0,1195.74853515625,5.161885738372803,-123.04203993614686,35.0,2019-08-23 07:12:54.450,2019-08-23 07:12:56.150,921,True,38.94,1.0,5.0
83954,15498,3,2192,,183_02_R_190823070000.cfr.mp4,1302.3873291015625,1306.247314453125,-112.6213205143266,False,,,,,0.9951919317245485,1289.22509765625,1273.916748046875,243.096435546875,332.16650390625,0.8801289796829224,1230.16455078125,1132.925048828125,0.9932235479354858,2.0,1248.70849609375,1187.308349609375,0.9929032921791076,2.0,1267.510986328125,1235.646240234375,0.999339759349823,2.0,1302.3873291015625,1306.247314453125,0.9951919317245485,2.0,,,0.0049127251841127,0.0,waist,"head,waist",-0.265103816986084,-34.25738739967346,0.0828171901917483,1298.3033776283264,1285.2255227565763,-121.589113846208,-4.349055290222168,-55.27917909622192,,,,,,,,,,,,,,2019-08-23 07:12:54.900,inside_outside,exit,15489.0,1386.1070556640625,1492.78564453125,-93.32606873386749,15523.0,1195.74853515625,5.161885738372803,-123.04203993614686,35.0,2019-08-23 07:12:54.450,2019-08-23 07:12:56.150,921,True,38.94,1.0,5.0
