,frame,det_id,track_id,tag_id,video_name,cx,cy,angle,virtual,tag_hamming,tag_dm,tag_cx,tag_cy,score,bbox_x,bbox_y,bbox_width,bbox_height,bbox_confidence,head_x,head_y,head_conf,head_visibility,neck_x,neck_y,neck_conf,neck_visibility,thorax_x,thorax_y,thorax_conf,thorax_visibility,waist_x,waist_y,waist_conf,waist_visibility,tail_x,tail_y,tail_conf,tail_visibility,waist_src,angle_src,vx,vy,cost,pcx,pcy,pa,pvx,pvy,tag_goodness,tag_p0x,tag_p0y,tag_p1x,tag_p1y,tag_p2x,tag_p2y,tag_p3x,tag_p3y,tag_H,tag_dx,tag_dy,tag_ntags,timestamp,track_shape,track_event,track_startframe,track_startx,track_starty,track_starta,track_endframe,track_endx,track_endy,track_enda,track_length,track_starttime,track_endtime,track_tagid,track_hastag,track_dm,track_ntagidunique,track_ntagid
9032,2435,5,312,,110_02_R_190820070000.cfr.mp4,1823.2130126953125,1474.2850952148438,-85.77625268774317,False,,,,,0.3769530057907104,1829.59228515625,1357.2646484375,166.0892333984375,165.4708251953125,0.625993549823761,1837.411376953125,1282.0311279296875,0.98748779296875,2.0,1827.5595703125,1353.71337890625,0.9915440082550048,2.0,1827.94580078125,1410.200439453125,0.957417607307434,2.0,1823.2130126953125,1474.2850952148438,0.3769530057907104,1.0,,,0.0040539293549954,0.0,"head,thorax","head,waist",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,2019-08-20 07:02:01.750,inside_outside,exit,2435.0,1823.2130126953125,1474.2850952148438,-85.77625268774317,2459.0,1756.300537109375,11.649374008178713,-106.4706611272663,25.0,2019-08-20 07:02:01.750,2019-08-20 07:02:02.950,428,True,38.38,1.0,1.0
9039,2436,3,312,,110_02_R_190820070000.cfr.mp4,1816.611572265625,1394.5540771484375,-92.79185040919891,False,,,,,0.9036449193954468,1808.8515625,1315.077880859375,174.5595703125,249.84423828125,0.8077976107597351,1807.6009521484373,1209.7799072265625,0.9942501783370972,2.0,1805.926513671875,1269.171875,0.9894973039627076,2.0,1812.11962890625,1325.666748046875,0.996687114238739,2.0,1816.611572265625,1394.5540771484375,0.9036449193954468,2.0,,,0.0019732695072889,0.0,waist,"head,waist",-6.6014404296875,-79.73101806640625,0.1455934173418936,1823.2130126953125,1474.2850952148438,-85.77625268774317,0.0,0.0,,,,,,,,,,,,,,2019-08-20 07:02:01.800,inside_outside,exit,2435.0,1823.2130126953125,1474.2850952148438,-85.77625268774317,2459.0,1756.300537109375,11.649374008178713,-106.4706611272663,25.0,2019-08-20 07:02:01.750,2019-08-20 07:02:02.950,428,True,38.38,1.0,1.0
9046,2437,3,312,,110_02_R_190820070000.cfr.mp4,1810.3382568359373,1239.0059814453125,-93.46200914755704,False,,,,,0.9945459365844728,1801.947021484375,1236.2288818359375,177.51416015625,393.3544921875,0.85205078125,1799.2578125,1055.849365234375,0.9982581734657288,2.0,1803.5589599609373,1113.990234375,0.9964040517807008,2.0,1805.2576904296875,1168.816162109375,0.99934059381485,2.0,1810.3382568359373,1239.0059814453125,0.9945459365844728,2.0,,,0.4544658660888672,0.0,waist,"head,waist",-9.574035644531476,-195.41360473632807,0.1929487914168495,1813.3108520507808,1354.6885681152344,-92.79185040919891,-6.6014404296875,-79.73101806640625,,,,,,,,,,,,,,2019-08-20 07:02:01.850,inside_outside,exit,2435.0,1823.2130126953125,1474.2850952148438,-85.77625268774317,2459.0,1756.300537109375,11.649374008178713,-106.4706611272663,25.0,2019-08-20 07:02:01.750,2019-08-20 07:02:02.950,428,True,38.38,1.0,1.0
9053,2438,3,312,,110_02_R_190820070000.cfr.mp4,1791.70263671875,1148.556640625,-96.4036623237173,False,,,,,0.9979281425476074,1788.9495849609375,1161.9990234375,188.7490234375,404.46826171875,0.8541420102119446,1764.5277099609375,975.0745849609376,0.9954097867012024,2.0,1776.462158203125,1028.3070068359375,0.994632601737976,2.0,1783.64453125,1081.850341796875,0.9992165565490724,2.0,1791.70263671875,1148.556640625,0.9979281425476074,2.0,1806.90869140625,1352.691650390625,0.9831634163856506,2.0,waist,"head,tail",-23.422637939452898,-188.15614318847656,0.0357766069932495,1805.551239013672,1141.2991790771484,-93.46200914755704,-9.574035644531476,-195.41360473632807,,,,,,,,,,,,,,2019-08-20 07:02:01.900,inside_outside,exit,2435.0,1823.2130126953125,1474.2850952148438,-85.77625268774317,2459.0,1756.300537109375,11.649374008178713,-106.4706611272663,25.0,2019-08-20 07:02:01.750,2019-08-20 07:02:02.950,428,True,38.38,1.0,1.0
9061,2439,3,312,,110_02_R_190820070000.cfr.mp4,1792.8773193359375,1071.2779541015625,-95.22039248676272,False,,,,,0.99819678068161,1785.505126953125,1074.510986328125,180.88623046875,394.4205322265625,0.8413804173469543,1774.073974609375,894.45703125,0.9957864880561828,2.0,1782.7103271484375,950.5819702148438,0.9948909282684326,2.0,1786.52978515625,1004.9046630859376,0.9992703795433044,2.0,1792.8773193359375,1071.2779541015625,0.99819678068161,2.0,1807.2821044921875,1257.919677734375,0.9896685481071472,2.0,waist,"head,tail",-10.536636352538835,-171.35675811767578,0.0366390639789448,1779.9913177490234,1054.4785690307615,-96.4036623237173,-23.422637939452898,-188.15614318847656,,,,,,,,,,,,,,2019-08-20 07:02:01.950,inside_outside,exit,2435.0,1823.2130126953125,1474.2850952148438,-85.77625268774317,2459.0,1756.300537109375,11.649374008178713,-106.4706611272663,25.0,2019-08-20 07:02:01.750,2019-08-20 07:02:02.950,428,True,38.38,1.0,1.0
9069,2440,3,312,,110_02_R_190820070000.cfr.mp4,1780.0799560546875,981.1681518554688,-93.59923616447416,False,,,,,0.9983872175216676,1773.5982666015625,992.364501953125,176.54736328125,400.35400390625,0.8534776568412781,1758.2572021484375,800.4452514648438,0.9958667755126952,2.0,1770.3515625,857.92724609375,0.99488765001297,2.0,1776.777587890625,914.5045166015624,0.9992724061012268,2.0,1780.0799560546875,981.1681518554688,0.9983872175216676,2.0,1781.9105224609375,1176.4840087890625,0.9956055283546448,2.0,waist,"head,tail",-18.065681457519304,-175.78818130493164,0.0198625643967759,1787.609001159668,985.5995750427246,-95.22039248676272,-10.536636352538835,-171.35675811767578,,,,,,,,,,,,,,2019-08-20 07:02:02.000,inside_outside,exit,2435.0,1823.2130126953125,1474.2850952148438,-85.77625268774317,2459.0,1756.300537109375,11.649374008178713,-106.4706611272663,25.0,2019-08-20 07:02:01.750,2019-08-20 07:02:02.950,428,True,38.38,1.0,1.0
9077,2441,4,312,,110_02_R_190820070000.cfr.mp4,1775.68896484375,805.713134765625,-94.2088014690936,False,,,,,0.9983659386634828,1772.9716796875,822.4552001953125,176.2293701171875,408.27142333984375,0.8440013527870178,1761.9228515625,628.797607421875,0.9979839324951172,2.0,1767.654296875,684.3079833984375,0.996127188205719,2.0,1770.38330078125,739.7089233398438,0.999396562576294,2.0,1775.68896484375,805.713134765625,0.9983659386634828,2.0,1790.0267333984375,1010.6964721679688,0.9972062706947328,2.0,waist,"head,tail",-13.423831939697038,-263.3491077423096,0.146228054878073,1771.0471153259275,893.2740612030029,-93.59923616447416,-18.065681457519304,-175.78818130493164,,,,,,,,,,,,,,2019-08-20 07:02:02.050,inside_outside,exit,2435.0,1823.2130126953125,1474.2850952148438,-85.77625268774317,2459.0,1756.300537109375,11.649374008178713,-106.4706611272663,25.0,2019-08-20 07:02:01.750,2019-08-20 07:02:02.950,428,True,38.38,1.0,1.0
9085,2442,4,312,,110_02_R_190820070000.cfr.mp4,1776.518310546875,739.8405151367188,-87.12203520899908,False,,,,,0.9981287121772766,1772.49462890625,757.1244506835938,175.0665283203125,414.2620849609375,0.8426940441131592,1775.9012451171875,556.67138671875,0.99394291639328,2.0,1781.646484375,613.8425903320312,0.9938443899154664,2.0,1781.36767578125,670.6961669921875,0.99899023771286,2.0,1776.518310546875,739.8405151367188,0.9981287121772766,2.0,1756.175048828125,949.0587768554688,0.9963744282722472,2.0,waist,"head,tail",-5.882570266723405,-197.54717350006104,0.1251923140420348,1768.9770488739014,674.0385808944702,-94.2088014690936,-13.423831939697038,-263.3491077423096,,,,,,,,,,,,,,2019-08-20 07:02:02.100,inside_outside,exit,2435.0,1823.2130126953125,1474.2850952148438,-85.77625268774317,2459.0,1756.300537109375,11.649374008178713,-106.4706611272663,25.0,2019-08-20 07:02:01.750,2019-08-20 07:02:02.950,428,True,38.38,1.0,1.0
9093,2443,4,312,,110_02_R_190820070000.cfr.mp4,1767.3515625,659.0469970703125,-91.74637385390888,False,,,,,0.9979822635650636,1763.1702880859375,673.63818359375,180.115966796875,418.7044372558594,0.8359683752059937,1761.5965576171875,472.8837585449219,0.9969590902328492,2.0,1767.0267333984375,531.5241088867188,0.9948191046714784,2.0,1767.0107421875,589.21142578125,0.999151349067688,2.0,1767.3515625,659.0469970703125,0.9979822635650636,2.0,1773.705810546875,870.0462646484375,0.9952970147132874,2.0,waist,"head,tail",-12.108033180236587,-179.56710481643677,0.0499069121221792,1773.5770254135132,641.0669283866882,-87.12203520899908,-5.882570266723405,-197.54717350006104,,,,,,,,,,,,,,2019-08-20 07:02:02.150,inside_outside,exit,2435.0,1823.2130126953125,1474.2850952148438,-85.77625268774317,2459.0,1756.300537109375,11.649374008178713,-106.4706611272663,25.0,2019-08-20 07:02:01.750,2019-08-20 07:02:02.950,428,True,38.38,1.0,1.0
9102,2444,4,312,,110_02_R_190820070000.cfr.mp4,1760.8045654296875,611.584716796875,-92.87644125454914,False,,,,,0.9979361295700072,1758.9366455078125,624.6398315429688,184.791748046875,425.2833557128906,0.8394158482551575,1760.988037109375,419.5530700683594,0.9973214268684388,2.0,1759.588134765625,481.6032104492188,0.9951186180114746,2.0,1757.028564453125,541.3367919921875,0.9991868138313292,2.0,1760.8045654296875,611.584716796875,0.9979361295700072,2.0,1781.259521484375,823.0010986328125,0.995192050933838,2.0,waist,"head,tail",-12.60101366043068,-137.24583268165588,0.0711660697303181,1761.2975459098816,569.2634446620941,-91.74637385390888,-12.108033180236587,-179.56710481643677,,,,,,,,,,,,,,2019-08-20 07:02:02.200,inside_outside,exit,2435.0,1823.2130126953125,1474.2850952148438,-85.77625268774317,2459.0,1756.300537109375,11.649374008178713,-106.4706611272663,25.0,2019-08-20 07:02:01.750,2019-08-20 07:02:02.950,428,True,38.38,1.0,1.0
