,frame,det_id,track_id,tag_id,video_name,cx,cy,angle,virtual,tag_hamming,tag_dm,tag_cx,tag_cy,score,bbox_x,bbox_y,bbox_width,bbox_height,bbox_confidence,head_x,head_y,head_conf,head_visibility,neck_x,neck_y,neck_conf,neck_visibility,thorax_x,thorax_y,thorax_conf,thorax_visibility,waist_x,waist_y,waist_conf,waist_visibility,tail_x,tail_y,tail_conf,tail_visibility,waist_src,angle_src,vx,vy,cost,pcx,pcy,pa,pvx,pvy,tag_goodness,tag_p0x,tag_p0y,tag_p1x,tag_p1y,tag_p2x,tag_p2y,tag_p3x,tag_p3y,tag_H,tag_dx,tag_dy,tag_ntags,timestamp,track_shape,track_event,track_startframe,track_startx,track_starty,track_starta,track_endframe,track_endx,track_endy,track_enda,track_length,track_starttime,track_endtime,track_tagid,track_hastag,track_dm,track_ntagidunique,track_ntagid
38006,3961,10,1066,,119_02_R_190820160000.cfr.mp4,1227.8243408203125,1489.74951171875,-95.69357391536268,False,,,,,0.2339939951896667,1235.9080810546875,1367.550537109375,213.35498046875,144.89892578125,0.5760427117347717,1210.639892578125,1317.387939453125,0.9789255857467652,2.0,1213.26904296875,1389.646484375,0.9622085094451904,2.0,1222.09619140625,1432.295654296875,0.716298520565033,2.0,1227.8243408203125,1489.74951171875,0.2339939951896667,1.0,,,0.0171324834227561,0.0,"head,thorax","head,waist",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,2019-08-20 16:03:18.050,inside_outside,exit,3961.0,1227.8243408203125,1489.74951171875,-95.69357391536268,4073.0,1257.950439453125,118.90367126464844,-138.28009145449124,113.0,2019-08-20 16:03:18.050,2019-08-20 16:03:23.650,2807,True,40.04,1.0,20.0
38018,3962,11,1066,,119_02_R_190820160000.cfr.mp4,1227.8936157226562,1487.5414428710938,-84.81876876491107,False,,,,,0.3521348595619202,1240.02197265625,1360.07568359375,167.3155517578125,159.8485107421875,0.634853184223175,1246.3255615234375,1284.270751953125,0.9845564365386964,2.0,1233.098876953125,1363.017578125,0.987321436405182,2.0,1234.03759765625,1419.7845458984375,0.9150769114494324,2.0,1227.8936157226562,1487.5414428710938,0.3521348595619202,1.0,,,0.0093950182199478,0.0,"head,thorax","head,waist",0.06927490234375,-2.20806884765625,0.090698141650007,1227.8243408203125,1489.74951171875,-95.69357391536268,0.0,0.0,,,,,,,,,,,,,,2019-08-20 16:03:18.100,inside_outside,exit,3961.0,1227.8243408203125,1489.74951171875,-95.69357391536268,4073.0,1257.950439453125,118.90367126464844,-138.28009145449124,113.0,2019-08-20 16:03:18.050,2019-08-20 16:03:23.650,2807,True,40.04,1.0,20.0
38030,3963,11,1066,,119_02_R_190820160000.cfr.mp4,1249.649658203125,1440.0,-87.10348667506453,False,,,,,0.549014151096344,1249.2728271484375,1349.0548095703125,171.260009765625,181.890380859375,0.6482148766517639,1258.6962890625,1261.2015380859375,0.9801408648490906,2.0,1240.56689453125,1337.7578125,0.9884489178657532,2.0,1237.7218017578125,1397.603515625,0.9707643985748292,2.0,1249.649658203125,1440.0,0.549014151096344,2.0,,,0.0082133673131465,0.0,waist,"head,waist",21.790679931640625,-48.64547729492188,0.0875396852539422,1227.928253173828,1486.4374084472656,-84.81876876491107,0.06927490234375,-2.20806884765625,,,,,,,,,,,,,,2019-08-20 16:03:18.150,inside_outside,exit,3961.0,1227.8243408203125,1489.74951171875,-95.69357391536268,4073.0,1257.950439453125,118.90367126464844,-138.28009145449124,113.0,2019-08-20 16:03:18.050,2019-08-20 16:03:23.650,2807,True,40.04,1.0,20.0
38042,3964,11,1066,,119_02_R_190820160000.cfr.mp4,1259.9794921875,1423.300537109375,-86.98836399756289,False,,,,,0.7788916230201721,1259.033447265625,1335.165771484375,159.0760498046875,209.6685791015625,0.76019686460495,1270.1099853515625,1230.7474365234375,0.9778752326965332,2.0,1257.8289794921875,1303.276611328125,0.9923667311668396,2.0,1257.2490234375,1366.2117919921875,0.984152376651764,2.0,1259.9794921875,1423.300537109375,0.7788916230201721,2.0,,,0.0093321306630969,0.0,waist,"head,waist",21.225173950195312,-41.02220153808594,0.0127764389330616,1260.5449981689453,1415.677261352539,-87.10348667506453,21.790679931640625,-48.64547729492188,,,,,,,,,,,,,,2019-08-20 16:03:18.200,inside_outside,exit,3961.0,1227.8243408203125,1489.74951171875,-95.69357391536268,4073.0,1257.950439453125,118.90367126464844,-138.28009145449124,113.0,2019-08-20 16:03:18.050,2019-08-20 16:03:23.650,2807,True,40.04,1.0,20.0
38054,3965,9,1066,,119_02_R_190820160000.cfr.mp4,1261.717529296875,1391.2596435546875,-81.79326905660145,False,,,,,0.9255474805831908,1262.0352783203125,1310.16015625,170.12841796875,259.6796875,0.7768905162811279,1290.40966796875,1192.3155517578125,0.9936802387237548,2.0,1281.0357666015625,1260.020263671875,0.9894941449165344,2.0,1274.7010498046875,1319.512451171875,0.996767282485962,2.0,1261.717529296875,1391.2596435546875,0.9255474805831908,2.0,,,0.0032656921539455,0.0,waist,"head,waist",12.350624084472656,-52.55199432373047,0.0496213171916168,1270.5920791625977,1402.789436340332,-86.98836399756289,21.225173950195312,-41.02220153808594,,,,,,,,,,,,,,2019-08-20 16:03:18.250,inside_outside,exit,3961.0,1227.8243408203125,1489.74951171875,-95.69357391536268,4073.0,1257.950439453125,118.90367126464844,-138.28009145449124,113.0,2019-08-20 16:03:18.050,2019-08-20 16:03:23.650,2807,True,40.04,1.0,20.0
38066,3966,7,1066,,119_02_R_190820160000.cfr.mp4,1264.84716796875,1354.9866943359375,-84.46229766228731,False,,,,,0.9884281754493712,1261.202880859375,1299.6448974609375,169.64306640625,280.710205078125,0.801636815071106,1282.670654296875,1171.1507568359375,0.99511057138443,2.0,1278.0384521484375,1229.4725341796875,0.9935632944107056,2.0,1272.7684326171875,1281.7591552734375,0.9991266131401062,2.0,1264.84716796875,1354.9866943359375,0.9884281754493712,2.0,,,0.0012248528655618,0.0,waist,"head,waist",9.304950714111328,-62.548946380615234,0.0282502713436239,1267.892841339111,1364.9836463928225,-81.79326905660145,12.350624084472656,-52.55199432373047,,,,,,,,,,,,,,2019-08-20 16:03:18.300,inside_outside,exit,3961.0,1227.8243408203125,1489.74951171875,-95.69357391536268,4073.0,1257.950439453125,118.90367126464844,-138.28009145449124,113.0,2019-08-20 16:03:18.050,2019-08-20 16:03:23.650,2807,True,40.04,1.0,20.0
38079,3967,7,1066,,119_02_R_190820160000.cfr.mp4,1264.828857421875,1321.13818359375,-84.087634906338,False,,,,,0.994010865688324,1263.939208984375,1281.2528076171875,165.5667724609375,317.494384765625,0.8235613107681274,1283.354248046875,1142.249267578125,0.9970691800117492,2.0,1275.3082275390625,1196.55126953125,0.9954264760017396,2.0,1268.320556640625,1247.1207275390625,0.99954092502594,2.0,1264.828857421875,1321.13818359375,0.994010865688324,2.0,,,0.0009499790612608,0.0,waist,"head,waist",4.634164810180664,-65.12298393249512,0.0094209009353661,1269.4996433258057,1323.71222114563,-84.46229766228731,9.304950714111328,-62.548946380615234,,,,,,,,,,,,,,2019-08-20 16:03:18.350,inside_outside,exit,3961.0,1227.8243408203125,1489.74951171875,-95.69357391536268,4073.0,1257.950439453125,118.90367126464844,-138.28009145449124,113.0,2019-08-20 16:03:18.050,2019-08-20 16:03:23.650,2807,True,40.04,1.0,20.0
38090,3968,7,1066,,119_02_R_190820160000.cfr.mp4,1266.1407470703125,1303.177001953125,-83.49297900264693,False,,,,,0.9948318004608154,1265.8038330078125,1270.272216796875,168.347412109375,339.45556640625,0.819443941116333,1286.542236328125,1124.310302734375,0.9967288970947266,2.0,1274.0595703125,1180.143310546875,0.9952656030654908,2.0,1265.510009765625,1230.236083984375,0.9995203018188475,2.0,1266.1407470703125,1303.177001953125,0.9948318004608154,2.0,,,0.0019975784234702,0.0,waist,"head,waist",3.628972053527832,-50.52267360687256,0.0248897494059844,1267.145939826965,1288.5766916275024,-84.087634906338,4.634164810180664,-65.12298393249512,,,,,,,,,,,,,,2019-08-20 16:03:18.400,inside_outside,exit,3961.0,1227.8243408203125,1489.74951171875,-95.69357391536268,4073.0,1257.950439453125,118.90367126464844,-138.28009145449124,113.0,2019-08-20 16:03:18.050,2019-08-20 16:03:23.650,2807,True,40.04,1.0,20.0
38101,3969,5,1066,,119_02_R_190820160000.cfr.mp4,1256.888916015625,1267.8675537109375,-91.60181217792442,False,,,,,0.9942840933799744,1250.121337890625,1252.9029541015625,189.2369384765625,374.194091796875,0.8569688200950623,1251.6768798828125,1081.4849853515625,0.9975495934486388,2.0,1246.956298828125,1143.150146484375,0.9957979321479796,2.0,1245.70703125,1196.625244140625,0.9994491934776306,2.0,1256.888916015625,1267.8675537109375,0.9942840933799744,2.0,,,0.0146431820467114,0.0,waist,"head,waist",-7.437345027923584,-60.57078504562378,0.0720196212431955,1267.9552330970764,1277.9156651496887,-83.49297900264693,3.628972053527832,-50.52267360687256,,,,,,,,,,,,,,2019-08-20 16:03:18.450,inside_outside,exit,3961.0,1227.8243408203125,1489.74951171875,-95.69357391536268,4073.0,1257.950439453125,118.90367126464844,-138.28009145449124,113.0,2019-08-20 16:03:18.050,2019-08-20 16:03:23.650,2807,True,40.04,1.0,20.0
38111,3970,4,1066,,119_02_R_190820160000.cfr.mp4,1251.9918212890625,1248.37744140625,-104.22765340240376,False,,,,,0.9969959259033204,1233.8564453125,1247.8233642578125,207.8603515625,384.353271484375,0.8835047483444214,1208.7081298828125,1077.66845703125,0.9882758259773254,2.0,1224.9840087890625,1132.3284912109375,0.9929505586624146,2.0,1235.9788818359375,1179.8006591796875,0.9991809725761414,2.0,1251.9918212890625,1248.37744140625,0.9969959259033204,2.0,,,0.2341692596673965,0.0,waist,"head,waist",-8.615767240524292,-49.77550482749939,0.1067606801779756,1253.1702435016632,1237.5821611881256,-91.60181217792442,-7.437345027923584,-60.57078504562378,,,,,,,,,,,,,,2019-08-20 16:03:18.500,inside_outside,exit,3961.0,1227.8243408203125,1489.74951171875,-95.69357391536268,4073.0,1257.950439453125,118.90367126464844,-138.28009145449124,113.0,2019-08-20 16:03:18.050,2019-08-20 16:03:23.650,2807,True,40.04,1.0,20.0
