,frame,det_id,track_id,tag_id,video_name,cx,cy,angle,virtual,tag_hamming,tag_dm,tag_cx,tag_cy,score,bbox_x,bbox_y,bbox_width,bbox_height,bbox_confidence,head_x,head_y,head_conf,head_visibility,neck_x,neck_y,neck_conf,neck_visibility,thorax_x,thorax_y,thorax_conf,thorax_visibility,waist_x,waist_y,waist_conf,waist_visibility,tail_x,tail_y,tail_conf,tail_visibility,waist_src,angle_src,vx,vy,cost,pcx,pcy,pa,pvx,pvy,tag_goodness,tag_p0x,tag_p0y,tag_p1x,tag_p1y,tag_p2x,tag_p2y,tag_p3x,tag_p3y,tag_H,tag_dx,tag_dy,tag_ntags,timestamp,track_shape,track_event,track_startframe,track_startx,track_starty,track_starta,track_endframe,track_endx,track_endy,track_enda,track_length,track_starttime,track_endtime,track_tagid,track_hastag,track_dm,track_ntagidunique,track_ntagid
3220,640,6,101,,1_02_R_190815155427.cfr.mp4,658.7405395507812,1482.46630859375,-97.27081031156192,False,,,,,0.3466325283050537,685.1656494140625,1363.672119140625,231.310302734375,152.65576171875,0.5573377013206482,635.0845947265625,1297.0533447265625,0.9976796507835388,2.0,639.2394409179688,1371.59521484375,0.994429886341095,2.0,650.855224609375,1420.6619873046875,0.9102807641029358,2.0,658.7405395507812,1482.46630859375,0.3466325283050537,1.0,,,0.002586921909824,0.0,"head,thorax","head,waist",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,2019-08-15 15:54:59.000,inside_outside,exit,640.0,658.7405395507812,1482.46630859375,-97.27081031156192,705.0,1006.6834716796876,66.72064208984375,9.796115742309956,66.0,2019-08-15 15:54:59.000,2019-08-15 15:55:02.250,2469,True,44.3,1.0,3.0
3225,641,2,101,,1_02_R_190815155427.cfr.mp4,672.4758911132812,1355.9227294921875,-93.42975805217354,False,,,,,0.9894574284553528,675.1697998046875,1300.0816650390625,193.148193359375,279.836669921875,0.8420648574829102,661.446044921875,1171.8839111328125,0.9911229610443116,2.0,656.5404052734375,1232.04443359375,0.9908814430236816,2.0,658.4554443359375,1284.740234375,0.998834788799286,2.0,672.4758911132812,1355.9227294921875,0.9894574284553528,2.0,,,0.0038752255495637,0.0,waist,"head,waist",13.7353515625,-126.5435791015625,0.2145458987144106,658.7405395507812,1482.46630859375,-97.27081031156192,0.0,0.0,,,,,,,,,,,,,,2019-08-15 15:54:59.050,inside_outside,exit,640.0,658.7405395507812,1482.46630859375,-97.27081031156192,705.0,1006.6834716796876,66.72064208984375,9.796115742309956,66.0,2019-08-15 15:54:59.000,2019-08-15 15:55:02.250,2469,True,44.3,1.0,3.0
3229,642,2,101,,1_02_R_190815155427.cfr.mp4,682.193603515625,1248.5185546875,-86.64206947370914,False,,,,,0.9964777827262878,687.5848999023438,1249.4310302734375,188.5794677734375,381.137939453125,0.8779337406158447,692.216552734375,1077.694580078125,0.97971111536026,2.0,674.5223388671875,1133.509033203125,0.9892113208770752,2.0,667.2376708984375,1181.4412841796875,0.998580813407898,2.0,682.193603515625,1248.5185546875,0.9964777827262878,2.0,,,0.3596811294555664,0.0,waist,"head,waist",16.58538818359375,-170.67596435546875,0.0929098733375548,679.3435668945312,1292.6509399414062,-93.42975805217354,13.7353515625,-126.5435791015625,,,,,,,,,,,,,,2019-08-15 15:54:59.100,inside_outside,exit,640.0,658.7405395507812,1482.46630859375,-97.27081031156192,705.0,1006.6834716796876,66.72064208984375,9.796115742309956,66.0,2019-08-15 15:54:59.000,2019-08-15 15:55:02.250,2469,True,44.3,1.0,3.0
3233,643,2,101,,1_02_R_190815155427.cfr.mp4,718.4302978515625,1180.3028564453125,-93.09530144299312,False,,,,,0.9973695278167723,717.1627197265625,1199.1951904296875,177.31915283203125,430.03216552734375,0.852052628993988,720.8629150390625,995.7020263671876,0.9950696229934692,2.0,718.6796264648438,1052.71826171875,0.9936645030975342,2.0,714.8162841796875,1108.98974609375,0.9988664388656616,2.0,718.4302978515625,1180.3028564453125,0.9973695278167723,2.0,742.7164306640625,1399.829345703125,0.9848536252975464,2.0,waist,"head,tail",44.529388427734375,-153.55368041992188,0.076651172855576,690.4862976074219,1163.1805725097656,-86.64206947370914,16.58538818359375,-170.67596435546875,,,,,,,,,,,,,,2019-08-15 15:54:59.150,inside_outside,exit,640.0,658.7405395507812,1482.46630859375,-97.27081031156192,705.0,1006.6834716796876,66.72064208984375,9.796115742309956,66.0,2019-08-15 15:54:59.000,2019-08-15 15:55:02.250,2469,True,44.3,1.0,3.0
3237,644,2,101,,1_02_R_190815155427.cfr.mp4,713.53564453125,1111.0150146484375,-101.12988889293594,False,,,,,0.9980181455612184,712.7008056640625,1120.119384765625,197.335205078125,415.52490234375,0.865968644618988,685.9019775390625,921.07177734375,0.9977471232414246,2.0,692.81201171875,984.1549072265624,0.9960566759109496,2.0,698.6781005859375,1043.32080078125,0.9993033409118652,2.0,713.53564453125,1111.0150146484375,0.9980181455612184,2.0,761.549560546875,1305.5888671875,0.9942795038223268,2.0,waist,"head,tail",17.370040893554688,-146.06468200683594,0.0817784972923646,740.6949920654297,1103.5260162353516,-93.09530144299312,44.529388427734375,-153.55368041992188,,,,,,,,,,,,,,2019-08-15 15:54:59.200,inside_outside,exit,640.0,658.7405395507812,1482.46630859375,-97.27081031156192,705.0,1006.6834716796876,66.72064208984375,9.796115742309956,66.0,2019-08-15 15:54:59.000,2019-08-15 15:55:02.250,2469,True,44.3,1.0,3.0
3240,645,2,101,,1_02_R_190815155427.cfr.mp4,691.1243896484375,924.8231201171876,-98.4265185412348,False,,,,,0.9977546334266664,690.9140625,944.1746826171876,190.87109375,417.70263671875,0.8530806303024292,676.748291015625,745.634521484375,0.9966476559638976,2.0,679.84814453125,799.95947265625,0.9953314661979676,2.0,681.1021728515625,855.3095703125,0.9991374015808104,2.0,691.1243896484375,924.8231201171876,0.9977546334266664,2.0,734.2223510742188,1133.60546875,0.9931460618972778,2.0,waist,"head,tail",-13.726234436035156,-259.22423553466786,0.1968838361364762,722.2206649780273,1037.9826736450195,-101.12988889293594,17.370040893554688,-146.06468200683594,,,,,,,,,,,,,,2019-08-15 15:54:59.250,inside_outside,exit,640.0,658.7405395507812,1482.46630859375,-97.27081031156192,705.0,1006.6834716796876,66.72064208984375,9.796115742309956,66.0,2019-08-15 15:54:59.000,2019-08-15 15:55:02.250,2469,True,44.3,1.0,3.0
3244,646,2,101,,1_02_R_190815155427.cfr.mp4,696.10693359375,846.6905517578125,-105.66259215262473,False,,,,,0.9985533356666564,693.290771484375,865.2869262695312,214.921142578125,422.8895263671875,0.873308002948761,651.9061279296875,665.9216918945312,0.9950957298278807,2.0,667.2337036132812,721.9247436523438,0.994870901107788,2.0,677.5303955078125,776.779541015625,0.9992344379425048,2.0,696.10693359375,846.6905517578125,0.9985533356666564,2.0,762.8153076171875,1061.48486328125,0.994821071624756,2.0,waist,"head,tail",-1.880573272705078,-207.7446861267091,0.1067120050569552,684.2612724304199,795.2110023498537,-98.4265185412348,-13.726234436035156,-259.22423553466786,,,,,,,,,,,,,,2019-08-15 15:54:59.300,inside_outside,exit,640.0,658.7405395507812,1482.46630859375,-97.27081031156192,705.0,1006.6834716796876,66.72064208984375,9.796115742309956,66.0,2019-08-15 15:54:59.000,2019-08-15 15:55:02.250,2469,True,44.3,1.0,3.0
3248,647,2,101,,1_02_R_190815155427.cfr.mp4,662.0875244140625,784.0201416015625,-102.370903193114,False,,,,,0.998551070690155,663.095947265625,794.028564453125,202.26873779296875,414.37060546875,0.8697503209114075,632.763916015625,592.8624267578125,0.9958624839782716,2.0,637.9013061523438,656.8175048828125,0.995272934436798,2.0,644.21044921875,716.7145385742188,0.9992640614509584,2.0,662.0875244140625,784.0201416015625,0.998551070690155,2.0,718.30224609375,982.8572998046876,0.9976295232772828,2.0,waist,"head,tail",-34.95969581604004,-166.5427532196046,0.0922362309608779,695.1666469573975,742.818208694458,-105.66259215262473,-1.880573272705078,-207.7446861267091,,,,,,,,,,,,,,2019-08-15 15:54:59.350,inside_outside,exit,640.0,658.7405395507812,1482.46630859375,-97.27081031156192,705.0,1006.6834716796876,66.72064208984375,9.796115742309956,66.0,2019-08-15 15:54:59.000,2019-08-15 15:55:02.250,2469,True,44.3,1.0,3.0
3253,648,2,101,,1_02_R_190815155427.cfr.mp4,651.3684692382812,702.9254760742188,-102.30999671221174,False,,,,,0.9987630844116212,654.862060546875,716.0046997070312,209.32061767578125,413.3297424316406,0.866752564907074,628.2443237304688,518.1336669921875,0.9928705096244812,2.0,630.7307739257812,576.986328125,0.9940503239631652,2.0,634.2049560546875,632.99072265625,0.9991660118103028,2.0,651.3684692382812,702.9254760742188,0.9987630844116212,2.0,715.2431030273438,916.8118896484376,0.9961889386177064,2.0,waist,"head,tail",-28.19890308380127,-164.3660421371461,0.0118484796833212,644.6076765060425,700.7487649917603,-102.370903193114,-34.95969581604004,-166.5427532196046,,,,,,,,,,,,,,2019-08-15 15:54:59.400,inside_outside,exit,640.0,658.7405395507812,1482.46630859375,-97.27081031156192,705.0,1006.6834716796876,66.72064208984375,9.796115742309956,66.0,2019-08-15 15:54:59.000,2019-08-15 15:55:02.250,2469,True,44.3,1.0,3.0
3258,649,2,101,,1_02_R_190815155427.cfr.mp4,661.1548461914062,590.4852294921875,-91.8560711373809,False,,,,,0.9980200529098512,659.8297119140625,610.7592163085938,175.095458984375,422.99267578125,0.8586254715919495,664.0240478515625,409.8426513671875,0.9961439371109008,2.0,659.6494750976562,462.33203125,0.9956425428390504,2.0,656.173583984375,517.8676147460938,0.9992398023605348,2.0,661.1548461914062,590.4852294921875,0.9980200529098512,2.0,676.8326416015625,805.0977783203125,0.990861177444458,2.0,waist,"head,tail",-4.313074588775635,-194.6232676506044,0.1082454322460539,637.2690176963806,620.7424550056458,-102.30999671221174,-28.19890308380127,-164.3660421371461,,,,,,,,,,,,,,2019-08-15 15:54:59.450,inside_outside,exit,640.0,658.7405395507812,1482.46630859375,-97.27081031156192,705.0,1006.6834716796876,66.72064208984375,9.796115742309956,66.0,2019-08-15 15:54:59.000,2019-08-15 15:55:02.250,2469,True,44.3,1.0,3.0
