,frame,det_id,track_id,tag_id,video_name,cx,cy,angle,virtual,tag_hamming,tag_dm,tag_cx,tag_cy,score,bbox_x,bbox_y,bbox_width,bbox_height,bbox_confidence,head_x,head_y,head_conf,head_visibility,neck_x,neck_y,neck_conf,neck_visibility,thorax_x,thorax_y,thorax_conf,thorax_visibility,waist_x,waist_y,waist_conf,waist_visibility,tail_x,tail_y,tail_conf,tail_visibility,waist_src,angle_src,vx,vy,cost,pcx,pcy,pa,pvx,pvy,tag_goodness,tag_p0x,tag_p0y,tag_p1x,tag_p1y,tag_p2x,tag_p2y,tag_p3x,tag_p3y,tag_H,tag_dx,tag_dy,tag_ntags,timestamp,track_shape,track_event,track_startframe,track_startx,track_starty,track_starta,track_endframe,track_endx,track_endy,track_enda,track_length,track_starttime,track_endtime,track_tagid,track_hastag,track_dm,track_ntagidunique,track_ntagid
6524,923,6,274,,193_02_R_190823170000.cfr.mp4,1674.0738525390625,1480.9904174804688,-64.7475928029674,False,,,,,0.3710552334785462,1686.918212890625,1366.28369140625,227.13720703125,147.4324951171875,0.6274166107177734,1755.98388671875,1307.335205078125,0.979801058769226,2.0,1723.608154296875,1375.5654296875,0.9865577816963196,2.0,1701.377197265625,1423.1053466796875,0.9450257420539856,2.0,1674.0738525390625,1480.9904174804688,0.3710552334785462,1.0,,,0.004380258731544,0.0,"head,thorax","head,waist",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,2019-08-23 17:00:46.150,inside_outside,exit,923.0,1674.0738525390625,1480.9904174804688,-64.7475928029674,1039.0,1916.4783935546875,120.28781127929688,-114.7239350965713,117.0,2019-08-23 17:00:46.150,2019-08-23 17:00:51.950,1686,True,64.26,1.0,20.0
6530,924,6,274,,193_02_R_190823170000.cfr.mp4,1716.9868774414062,1479.1390380859375,-72.63820412538956,False,,,,,0.3740790843963624,1676.119140625,1351.0263671875,300.1337890625,177.9473876953125,0.7003434896469116,1776.201171875,1289.7435302734375,0.9953076243400574,2.0,1758.965576171875,1364.1356201171875,0.977475643157959,2.0,1736.7249755859375,1416.0072021484375,0.9552343487739564,2.0,1716.9868774414062,1479.1390380859375,0.3740790843963624,1.0,,,0.0039523057639598,0.0,"head,thorax","head,waist",42.91302490234375,-1.85137939453125,0.0972039520797221,1674.0738525390625,1480.9904174804688,-64.7475928029674,0.0,0.0,,,,,,,,,,,,,,2019-08-23 17:00:46.200,inside_outside,exit,923.0,1674.0738525390625,1480.9904174804688,-64.7475928029674,1039.0,1916.4783935546875,120.28781127929688,-114.7239350965713,117.0,2019-08-23 17:00:46.150,2019-08-23 17:00:51.950,1686,True,64.26,1.0,20.0
6535,925,5,274,1686.0,193_02_R_190823170000.cfr.mp4,1758.9560546875,1420.0213623046875,-73.36074833332093,False,0.0,45.3,1784.45,1383.57,0.9046282768249512,1772.14892578125,1324.78125,194.8531494140625,230.4373779296875,0.7065836787223816,1817.5087890625,1224.1004638671875,0.9743159413337708,2.0,1789.6317138671875,1302.1279296875,0.9934324026107788,2.0,1775.14404296875,1366.5198974609375,0.9935619831085204,2.0,1758.9560546875,1420.0213623046875,0.9046282768249512,2.0,,,0.0098376478999853,0.0,waist,"head,waist",63.425689697265625,-60.043365478515625,0.1030119790053812,1738.443389892578,1478.213348388672,-72.63820412538956,42.91302490234375,-1.85137939453125,0.0,1759.174,1359.869,1807.882,1357.25,1808.792,1406.398,1760.969,1409.943,"[[     25.211,     1.6444,     1784.4], [   -0.39285,     25.837,     1383.6], [  0.0098856,  0.0088853,          1]]",1675.0,1267.0,1.0,2019-08-23 17:00:46.250,inside_outside,exit,923.0,1674.0738525390625,1480.9904174804688,-64.7475928029674,1039.0,1916.4783935546875,120.28781127929688,-114.7239350965713,117.0,2019-08-23 17:00:46.150,2019-08-23 17:00:51.950,1686,True,64.26,1.0,20.0
6541,926,5,274,,193_02_R_190823170000.cfr.mp4,1779.3318481445312,1454.2915649414062,-81.8922306891609,False,,,,,0.3844691634178163,1767.1602783203125,1322.2384033203125,217.885498046875,235.523193359375,0.7154558300971985,1811.84423828125,1226.0694580078125,0.9822714328765868,2.0,1801.753662109375,1317.189697265625,0.964616060256958,2.0,1790.1693115234375,1378.217529296875,0.968205749988556,2.0,1779.3318481445312,1454.2915649414062,0.3844691634178163,1.0,,,0.0052646282128989,0.0,"head,thorax","head,waist",52.08863830566406,4.2485198974609375,0.1299746774392113,1790.6688995361328,1389.9996795654297,-73.36074833332093,63.425689697265625,-60.043365478515625,,,,,,,,,,,,,,2019-08-23 17:00:46.300,inside_outside,exit,923.0,1674.0738525390625,1480.9904174804688,-64.7475928029674,1039.0,1916.4783935546875,120.28781127929688,-114.7239350965713,117.0,2019-08-23 17:00:46.150,2019-08-23 17:00:51.950,1686,True,64.26,1.0,20.0
6548,927,5,274,,193_02_R_190823170000.cfr.mp4,1777.11083984375,1432.52587890625,-70.38899002539804,False,,,,,0.7565314769744873,1773.284423828125,1320.2740478515625,270.3648681640625,239.451904296875,0.7861685156822205,1851.2694091796875,1224.3909912109375,0.9936599135398864,2.0,1835.888671875,1304.63427734375,0.9859827160835266,2.0,1812.87109375,1365.1956787109375,0.994038462638855,2.0,1777.11083984375,1432.52587890625,0.7565314769744873,2.0,,,0.0008548059267923,0.0,waist,"head,waist",23.82331085205078,-19.64142608642578,0.1139903979799296,1805.3761672973635,1456.4158248901367,-81.8922306891609,52.08863830566406,4.2485198974609375,,,,,,,,,,,,,,2019-08-23 17:00:46.350,inside_outside,exit,923.0,1674.0738525390625,1480.9904174804688,-64.7475928029674,1039.0,1916.4783935546875,120.28781127929688,-114.7239350965713,117.0,2019-08-23 17:00:46.150,2019-08-23 17:00:51.950,1686,True,64.26,1.0,20.0
6555,928,5,274,,193_02_R_190823170000.cfr.mp4,1796.5570068359375,1410.18359375,-66.93862104053548,False,,,,,0.9593288898468018,1775.4710693359375,1313.5654296875,313.5849609375,252.8690185546875,0.8091745376586914,1880.5361328125,1212.928955078125,0.995294988155365,2.0,1858.359375,1282.0740966796875,0.9931419491767884,2.0,1832.4344482421875,1340.168701171875,0.9986106157302856,2.0,1796.5570068359375,1410.18359375,0.9593288898468018,2.0,,,0.0023764339275658,0.0,waist,"head,waist",31.35782241821289,-32.16299819946289,0.0376823266124982,1789.0224952697754,1422.705165863037,-70.38899002539804,23.82331085205078,-19.64142608642578,,,,,,,,,,,,,,2019-08-23 17:00:46.400,inside_outside,exit,923.0,1674.0738525390625,1480.9904174804688,-64.7475928029674,1039.0,1916.4783935546875,120.28781127929688,-114.7239350965713,117.0,2019-08-23 17:00:46.150,2019-08-23 17:00:51.950,1686,True,64.26,1.0,20.0
6562,929,1,274,,193_02_R_190823170000.cfr.mp4,1817.838623046875,1364.5164794921875,-50.36478698269927,False,,,,,0.992554008960724,1816.878662109375,1302.443359375,324.7041015625,275.1131591796875,0.8761339783668518,1945.1185302734373,1210.8538818359375,0.9975278973579408,2.0,1903.5791015625,1257.201171875,0.9963589310646056,2.0,1864.2181396484373,1303.8701171875,0.9992567896842957,2.0,1817.838623046875,1364.5164794921875,0.992554008960724,2.0,,,0.007925285026431,0.0,waist,"head,waist",36.960527420043945,-61.748613357543945,0.1469504670140864,1812.235918045044,1394.1020946502686,-66.93862104053548,31.35782241821289,-32.16299819946289,,,,,,,,,,,,,,2019-08-23 17:00:46.450,inside_outside,exit,923.0,1674.0738525390625,1480.9904174804688,-64.7475928029674,1039.0,1916.4783935546875,120.28781127929688,-114.7239350965713,117.0,2019-08-23 17:00:46.150,2019-08-23 17:00:51.950,1686,True,64.26,1.0,20.0
6568,930,1,274,,193_02_R_190823170000.cfr.mp4,1823.7996826171875,1355.03857421875,-46.27716808837755,False,,,,,0.994210720062256,1822.6900634765625,1301.10498046875,347.940673828125,277.7900390625,0.8928622603416443,1964.2298583984373,1208.2039794921875,0.9978798627853394,2.0,1916.1025390625,1253.85693359375,0.9966856837272644,2.0,1872.88037109375,1298.263916015625,0.9993498921394348,2.0,1823.7996826171875,1355.03857421875,0.994210720062256,2.0,,,0.010396022349596,0.0,waist,"head,waist",24.44132328033448,-40.35221195220947,0.0535478023986334,1836.318886756897,1333.6421728134155,-50.36478698269927,36.960527420043945,-61.748613357543945,,,,,,,,,,,,,,2019-08-23 17:00:46.500,inside_outside,exit,923.0,1674.0738525390625,1480.9904174804688,-64.7475928029674,1039.0,1916.4783935546875,120.28781127929688,-114.7239350965713,117.0,2019-08-23 17:00:46.150,2019-08-23 17:00:51.950,1686,True,64.26,1.0,20.0
6574,931,1,274,,193_02_R_190823170000.cfr.mp4,1837.04541015625,1358.204345703125,-43.9984155826393,False,,,,,0.9947388768196106,1832.3453369140625,1303.8486328125,367.781494140625,272.3028564453125,0.8902183175086975,1981.3323974609373,1218.875732421875,0.9982074499130248,2.0,1935.053466796875,1261.87548828125,0.9968427419662476,2.0,1890.1024169921875,1303.6890869140625,0.9993853569030762,2.0,1837.04541015625,1358.204345703125,0.9947388768196106,2.0,,,0.0123846791684627,0.0,waist,"head,waist",25.466389179229736,-17.010334491729736,0.0433240960679356,1836.0203442573547,1334.8624682426453,-46.27716808837755,24.44132328033448,-40.35221195220947,,,,,,,,,,,,,,2019-08-23 17:00:46.550,inside_outside,exit,923.0,1674.0738525390625,1480.9904174804688,-64.7475928029674,1039.0,1916.4783935546875,120.28781127929688,-114.7239350965713,117.0,2019-08-23 17:00:46.150,2019-08-23 17:00:51.950,1686,True,64.26,1.0,20.0
6581,932,1,274,,193_02_R_190823170000.cfr.mp4,1856.52783203125,1349.541015625,-40.31273533531056,False,,,,,0.9926522970199584,1851.1748046875,1303.756591796875,386.4486083984375,272.48681640625,0.8787683248519897,2010.6531982421875,1218.7742919921875,0.998448371887207,2.0,1958.89208984375,1260.6365966796875,0.9967256784439088,2.0,1912.03515625,1300.69189453125,0.9991707801818848,2.0,1856.52783203125,1349.541015625,0.9926522970199584,2.0,,,0.0575541034340858,0.0,waist,"head,waist",32.21561646461487,-17.168497323989868,0.0327101350488918,1849.7786047458649,1349.69917845726,-43.9984155826393,25.466389179229736,-17.010334491729736,,,,,,,,,,,,,,2019-08-23 17:00:46.600,inside_outside,exit,923.0,1674.0738525390625,1480.9904174804688,-64.7475928029674,1039.0,1916.4783935546875,120.28781127929688,-114.7239350965713,117.0,2019-08-23 17:00:46.150,2019-08-23 17:00:51.950,1686,True,64.26,1.0,20.0
